CustomerID,CompanyName,City,Country,OrderID,OrderDate,ProductName,Quantity,UnitPrice,TotalPrice,Month,Year
SUPRD,Supremes délices,Charleroi,Belgium,10885,1998-02-12,Chang,20.0,19.0,380.0,February,1998
SUPRD,Supremes délices,Charleroi,Belgium,10885,1998-02-12,Guaraná Fantástica,12.0,4.5,54.0,February,1998
SUPRD,Supremes délices,Charleroi,Belgium,10885,1998-02-12,Outback Lager,30.0,15.0,450.0,February,1998
SUPRD,Supremes délices,Charleroi,Belgium,10885,1998-02-12,Original Frankfurter grüne Soße,25.0,13.0,325.0,February,1998
HANAR,Hanari Carnes,Rio De Janeiro,Brazil,10886,1998-02-13,Ikura,70.0,31.0,2170.0,February,1998
HANAR,Hanari Carnes,Rio De Janeiro,Brazil,10886,1998-02-13,Gorgonzola Telino,35.0,12.5,437.5,February,1998
HANAR,Hanari Carnes,Rio De Janeiro,Brazil,10886,1998-02-13,Original Frankfurter grüne Soße,40.0,13.0,520.0,February,1998
GALED,Galería del gastrónomo,Barcelona,Spain,10887,1998-02-13,NuNuCa Nuß-Nougat-Creme,5.0,14.0,70.0,February,1998
GODOS,Godos Cocina Típica,Sevilla,Spain,10888,1998-02-16,Chang,20.0,19.0,380.0,February,1998
GODOS,Godos Cocina Típica,Sevilla,Spain,10888,1998-02-16,Scottish Longbreads,18.0,12.5,225.0,February,1998
RATTC,Rattlesnake Canyon Grocery,Albuquerque,Usa,10889,1998-02-16,Queso Cabrales,40.0,21.0,840.0,February,1998
RATTC,Rattlesnake Canyon Grocery,Albuquerque,Usa,10889,1998-02-16,Côte de Blaye,40.0,263.5,10540.0,February,1998
DUMON,Du monde entier,Nantes,France,10890,1998-02-16,Alice Mutton,15.0,39.0,585.0,February,1998
DUMON,Du monde entier,Nantes,France,10890,1998-02-16,Sasquatch Ale,10.0,14.0,140.0,February,1998
DUMON,Du monde entier,Nantes,France,10890,1998-02-16,Jack's New England Clam Chowder,14.0,9.65,135.1,February,1998
LEHMS,Lehmanns Marktstand,Frankfurt A.M.,Germany,10891,1998-02-17,Nord-Ost Matjeshering,15.0,25.89,388.35,February,1998
MAISD,Maison Dewey,Bruxelles,Belgium,10892,1998-02-17,Raclette Courdavault,40.0,55.0,2200.0,February,1998
KOENE,Königlich Essen,Brandenburg,Germany,10893,1998-02-18,Northwoods Cranberry Sauce,30.0,40.0,1200.0,February,1998
KOENE,Königlich Essen,Brandenburg,Germany,10893,1998-02-18,Guaraná Fantástica,10.0,4.5,45.0,February,1998
KOENE,Königlich Essen,Brandenburg,Germany,10893,1998-02-18,Thüringer Rostbratwurst,24.0,123.79,2970.96,February,1998
KOENE,Königlich Essen,Brandenburg,Germany,10893,1998-02-18,Nord-Ost Matjeshering,35.0,25.89,906.15,February,1998
KOENE,Königlich Essen,Brandenburg,Germany,10893,1998-02-18,Inlagd Sill,20.0,19.0,380.0,February,1998
SAVEA,Save-a-lot Markets,Boise,Usa,10894,1998-02-18,Konbu,28.0,6.0,168.0,February,1998
SAVEA,Save-a-lot Markets,Boise,Usa,10894,1998-02-18,Gudbrandsdalsost,50.0,36.0,1800.0,February,1998
SAVEA,Save-a-lot Markets,Boise,Usa,10894,1998-02-18,Rhönbräu Klosterbier,120.0,7.75,930.0,February,1998
ERNSH,Ernst Handel,Graz,Austria,10895,1998-02-18,Guaraná Fantástica,110.0,4.5,495.0,February,1998
ERNSH,Ernst Handel,Graz,Austria,10895,1998-02-18,Chartreuse verte,45.0,18.0,810.0,February,1998
ERNSH,Ernst Handel,Graz,Austria,10895,1998-02-18,Boston Crab Meat,91.0,18.4,1674.4,February,1998
ERNSH,Ernst Handel,Graz,Austria,10895,1998-02-18,Camembert Pierrot,100.0,34.0,3400.0,February,1998
MAISD,Maison Dewey,Bruxelles,Belgium,10896,1998-02-19,Rogede sild,15.0,9.5,142.5,February,1998
MAISD,Maison Dewey,Bruxelles,Belgium,10896,1998-02-19,Gnocchi di nonna Alice,16.0,38.0,608.0,February,1998
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10897,1998-02-19,Thüringer Rostbratwurst,80.0,123.79,9903.2,February,1998
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10897,1998-02-19,Nord-Ost Matjeshering,36.0,25.89,932.04,February,1998
OCEAN,Océano Atlántico Ltda.,Buenos Aires,Argentina,10898,1998-02-20,Konbu,5.0,6.0,30.0,February,1998
LILAS,LILA-Supermercado,Barquisimeto,Venezuela,10899,1998-02-20,Chartreuse verte,8.0,18.0,144.0,February,1998
WELLI,Wellington Importadora,Resende,Brazil,10900,1998-02-20,Outback Lager,3.0,15.0,45.0,February,1998
HILAA,HILARION-Abastos,San Cristóbal,Venezuela,10901,1998-02-23,Jack's New England Clam Chowder,30.0,9.65,289.5,February,1998
HILAA,HILARION-Abastos,San Cristóbal,Venezuela,10901,1998-02-23,Flotemysost,30.0,21.5,645.0,February,1998
FOLKO,Folk och fä HB,Bräcke,Sweden,10902,1998-02-23,Pâté chinois,30.0,24.0,720.0,February,1998
FOLKO,Folk och fä HB,Bräcke,Sweden,10902,1998-02-23,Tarte au sucre,6.0,49.3,295.8,February,1998
HANAR,Hanari Carnes,Rio De Janeiro,Brazil,10903,1998-02-24,Konbu,40.0,6.0,240.0,February,1998
HANAR,Hanari Carnes,Rio De Janeiro,Brazil,10903,1998-02-24,Louisiana Fiery Hot Pepper Sauce,21.0,21.05,442.05,February,1998
HANAR,Hanari Carnes,Rio De Janeiro,Brazil,10903,1998-02-24,Scottish Longbreads,20.0,12.5,250.0,February,1998
WHITC,White Clover Markets,Seattle,Usa,10904,1998-02-24,Escargots de Bourgogne,15.0,13.25,198.75,February,1998
WHITC,White Clover Markets,Seattle,Usa,10904,1998-02-24,Tarte au sucre,35.0,49.3,1725.5,February,1998
WELLI,Wellington Importadora,Resende,Brazil,10905,1998-02-24,Chai,20.0,18.0,360.0,February,1998
WOLZA,Wolski  Zajazd,Warszawa,Poland,10906,1998-02-25,Sirop d'érable,15.0,28.5,427.5,February,1998
SPECD,Spécialités du monde,Paris,France,10907,1998-02-25,Rhönbräu Klosterbier,14.0,7.75,108.5,February,1998
REGGC,Reggiani Caseifici,Reggio Emilia,Italy,10908,1998-02-26,Uncle Bob's Organic Dried Pears,20.0,30.0,600.0,February,1998
REGGC,Reggiani Caseifici,Reggio Emilia,Italy,10908,1998-02-26,Filo Mix,14.0,7.0,98.0,February,1998
SANTG,Santé Gourmet,Stavern,Norway,10909,1998-02-26,Uncle Bob's Organic Dried Pears,12.0,30.0,360.0,February,1998
SANTG,Santé Gourmet,Stavern,Norway,10909,1998-02-26,Pavlova,15.0,17.45,261.75,February,1998
SANTG,Santé Gourmet,Stavern,Norway,10909,1998-02-26,Jack's New England Clam Chowder,5.0,9.65,48.25,February,1998
WILMK,Wilman Kala,Helsinki,Finland,10910,1998-02-26,Teatime Chocolate Biscuits,12.0,9.2,110.4,February,1998
WILMK,Wilman Kala,Helsinki,Finland,10910,1998-02-26,Maxilaku,10.0,20.0,200.0,February,1998
WILMK,Wilman Kala,Helsinki,Finland,10910,1998-02-26,Sirop d'érable,5.0,28.5,142.5,February,1998
GODOS,Godos Cocina Típica,Sevilla,Spain,10911,1998-02-26,Chai,10.0,18.0,180.0,February,1998
GODOS,Godos Cocina Típica,Sevilla,Spain,10911,1998-02-26,Alice Mutton,12.0,39.0,468.0,February,1998
GODOS,Godos Cocina Típica,Sevilla,Spain,10911,1998-02-26,Laughing Lumberjack Lager,15.0,14.0,210.0,February,1998
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10912,1998-02-26,Queso Cabrales,40.0,21.0,840.0,February,1998
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10912,1998-02-26,Thüringer Rostbratwurst,60.0,123.79,7427.4,February,1998
QUEEN,Queen Cozinha,Sao Paulo,Brazil,10913,1998-02-26,Chef Anton's Cajun Seasoning,30.0,22.0,660.0,February,1998
QUEEN,Queen Cozinha,Sao Paulo,Brazil,10913,1998-02-26,Geitost,40.0,2.5,100.0,February,1998
QUEEN,Queen Cozinha,Sao Paulo,Brazil,10913,1998-02-26,Escargots de Bourgogne,15.0,13.25,198.75,February,1998
QUEEN,Queen Cozinha,Sao Paulo,Brazil,10914,1998-02-27,Flotemysost,25.0,21.5,537.5,February,1998
TORTU,Tortuga Restaurante,México D.F.,Mexico,10915,1998-02-27,Alice Mutton,10.0,39.0,390.0,February,1998
TORTU,Tortuga Restaurante,México D.F.,Mexico,10915,1998-02-27,Geitost,30.0,2.5,75.0,February,1998
TORTU,Tortuga Restaurante,México D.F.,Mexico,10915,1998-02-27,Tourtiere,10.0,7.45,74.5,February,1998
RANCH,Rancho grande,Buenos Aires,Argentina,10916,1998-02-27,Pavlova,6.0,17.45,104.7,February,1998
RANCH,Rancho grande,Buenos Aires,Argentina,10916,1998-02-27,Mascarpone Fabioli,6.0,32.0,192.0,February,1998
RANCH,Rancho grande,Buenos Aires,Argentina,10916,1998-02-27,Ravioli Angelo,20.0,19.5,390.0,February,1998
ROMEY,Romero y tomillo,Madrid,Spain,10917,1998-03-02,Nord-Ost Matjeshering,1.0,25.89,25.89,March,1998
ROMEY,Romero y tomillo,Madrid,Spain,10917,1998-03-02,Camembert Pierrot,10.0,34.0,340.0,March,1998
BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,10918,1998-03-02,Chai,60.0,18.0,1080.0,March,1998
BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,10918,1998-03-02,Camembert Pierrot,25.0,34.0,850.0,March,1998
LINOD,LINO-Delicateses,I. De Margarita,Venezuela,10919,1998-03-02,Pavlova,24.0,17.45,418.8,March,1998
LINOD,LINO-Delicateses,I. De Margarita,Venezuela,10919,1998-03-02,NuNuCa Nuß-Nougat-Creme,24.0,14.0,336.0,March,1998
LINOD,LINO-Delicateses,I. De Margarita,Venezuela,10919,1998-03-02,Boston Crab Meat,20.0,18.4,368.0,March,1998
AROUT,Around the Horn,London,Uk,10920,1998-03-03,Valkoinen suklaa,24.0,16.25,390.0,March,1998
VAFFE,Vaffeljernet,Arhus,Denmark,10921,1998-03-03,Steeleye Stout,10.0,18.0,180.0,March,1998
VAFFE,Vaffeljernet,Arhus,Denmark,10921,1998-03-03,Vegie-spread,40.0,43.9,1756.0,March,1998
HANAR,Hanari Carnes,Rio De Janeiro,Brazil,10922,1998-03-03,Alice Mutton,15.0,39.0,585.0,March,1998
HANAR,Hanari Carnes,Rio De Janeiro,Brazil,10922,1998-03-03,Guaraná Fantástica,35.0,4.5,157.5,March,1998
LAMAI,La maison d'Asie,Toulouse,France,10923,1998-03-03,Singaporean Hokkien Fried Mee,10.0,14.0,140.0,March,1998
LAMAI,La maison d'Asie,Toulouse,France,10923,1998-03-03,Ipoh Coffee,10.0,46.0,460.0,March,1998
LAMAI,La maison d'Asie,Toulouse,France,10923,1998-03-03,Laughing Lumberjack Lager,24.0,14.0,336.0,March,1998
BERGS,Berglunds snabbköp,Lulea,Sweden,10924,1998-03-04,Ikura,20.0,31.0,620.0,March,1998
BERGS,Berglunds snabbköp,Lulea,Sweden,10924,1998-03-04,Rössle Sauerkraut,30.0,45.6,1368.0,March,1998
BERGS,Berglunds snabbköp,Lulea,Sweden,10924,1998-03-04,Rhönbräu Klosterbier,6.0,7.75,46.5,March,1998
HANAR,Hanari Carnes,Rio De Janeiro,Brazil,10925,1998-03-04,Inlagd Sill,25.0,19.0,475.0,March,1998
HANAR,Hanari Carnes,Rio De Janeiro,Brazil,10925,1998-03-04,Filo Mix,12.0,7.0,84.0,March,1998
ANATR,Ana Trujillo Emparedados y helados,México D.F.,Mexico,10926,1998-03-04,Queso Cabrales,2.0,21.0,42.0,March,1998
ANATR,Ana Trujillo Emparedados y helados,México D.F.,Mexico,10926,1998-03-04,Konbu,10.0,6.0,60.0,March,1998
ANATR,Ana Trujillo Emparedados y helados,México D.F.,Mexico,10926,1998-03-04,Teatime Chocolate Biscuits,7.0,9.2,64.4,March,1998
ANATR,Ana Trujillo Emparedados y helados,México D.F.,Mexico,10926,1998-03-04,Mozzarella di Giovanni,10.0,34.8,348.0,March,1998
LACOR,La corne d'abondance,Versailles,France,10927,1998-03-05,Sir Rodney's Marmalade,5.0,81.0,405.0,March,1998
LACOR,La corne d'abondance,Versailles,France,10927,1998-03-05,Filo Mix,5.0,7.0,35.0,March,1998
LACOR,La corne d'abondance,Versailles,France,10927,1998-03-05,Lakkalikööri,20.0,18.0,360.0,March,1998
GALED,Galería del gastrónomo,Barcelona,Spain,10928,1998-03-05,Zaanse koeken,5.0,9.5,47.5,March,1998
GALED,Galería del gastrónomo,Barcelona,Spain,10928,1998-03-05,Lakkalikööri,5.0,18.0,90.0,March,1998
FRANK,Frankenversand,München,Germany,10929,1998-03-05,Sir Rodney's Scones,60.0,10.0,600.0,March,1998
FRANK,Frankenversand,München,Germany,10929,1998-03-05,Rhönbräu Klosterbier,49.0,7.75,379.75,March,1998
FRANK,Frankenversand,München,Germany,10929,1998-03-05,Original Frankfurter grüne Soße,15.0,13.0,195.0,March,1998
SUPRD,Supremes délices,Charleroi,Belgium,10930,1998-03-06,Sir Rodney's Scones,36.0,10.0,360.0,March,1998
SUPRD,Supremes délices,Charleroi,Belgium,10930,1998-03-06,Schoggi Schokolade,25.0,43.9,1097.5,March,1998
SUPRD,Supremes délices,Charleroi,Belgium,10930,1998-03-06,Pâté chinois,25.0,24.0,600.0,March,1998
SUPRD,Supremes délices,Charleroi,Belgium,10930,1998-03-06,Escargots de Bourgogne,30.0,13.25,397.5,March,1998
RICSU,Richter Supermarkt,Geneve,Switzerland,10931,1998-03-06,Konbu,42.0,6.0,252.0,March,1998
RICSU,Richter Supermarkt,Geneve,Switzerland,10931,1998-03-06,Ravioli Angelo,30.0,19.5,585.0,March,1998
BONAP,Bon app',Marseille,France,10932,1998-03-06,Pavlova,30.0,17.45,523.5,March,1998
BONAP,Bon app',Marseille,France,10932,1998-03-06,Tarte au sucre,14.0,49.3,690.2,March,1998
BONAP,Bon app',Marseille,France,10932,1998-03-06,Mozzarella di Giovanni,16.0,34.8,556.8,March,1998
BONAP,Bon app',Marseille,France,10932,1998-03-06,Rhönbräu Klosterbier,20.0,7.75,155.0,March,1998
ISLAT,Island Trading,Cowes,Uk,10933,1998-03-06,Perth Pasties,2.0,32.8,65.6,March,1998
ISLAT,Island Trading,Cowes,Uk,10933,1998-03-06,Sirop d'érable,30.0,28.5,855.0,March,1998
LEHMS,Lehmanns Marktstand,Frankfurt A.M.,Germany,10934,1998-03-09,Grandma's Boysenberry Spread,20.0,25.0,500.0,March,1998
WELLI,Wellington Importadora,Resende,Brazil,10935,1998-03-09,Chai,21.0,18.0,378.0,March,1998
WELLI,Wellington Importadora,Resende,Brazil,10935,1998-03-09,Carnarvon Tigers,4.0,62.5,250.0,March,1998
WELLI,Wellington Importadora,Resende,Brazil,10935,1998-03-09,Tunnbröd,8.0,9.0,72.0,March,1998
GREAL,Great Lakes Food Market,Eugene,Usa,10936,1998-03-09,Inlagd Sill,30.0,19.0,570.0,March,1998
CACTU,Cactus Comidas para llevar,Buenos Aires,Argentina,10937,1998-03-10,Rössle Sauerkraut,8.0,45.6,364.8,March,1998
CACTU,Cactus Comidas para llevar,Buenos Aires,Argentina,10937,1998-03-10,Sasquatch Ale,20.0,14.0,280.0,March,1998
QUICK,QUICK-Stop,Cunewalde,Germany,10938,1998-03-10,Konbu,20.0,6.0,120.0,March,1998
QUICK,QUICK-Stop,Cunewalde,Germany,10938,1998-03-10,Ipoh Coffee,24.0,46.0,1104.0,March,1998
QUICK,QUICK-Stop,Cunewalde,Germany,10938,1998-03-10,Camembert Pierrot,49.0,34.0,1666.0,March,1998
QUICK,QUICK-Stop,Cunewalde,Germany,10938,1998-03-10,Flotemysost,35.0,21.5,752.5,March,1998
MAGAA,Magazzini Alimentari Riuniti,Bergamo,Italy,10939,1998-03-10,Chang,10.0,19.0,190.0,March,1998
MAGAA,Magazzini Alimentari Riuniti,Bergamo,Italy,10939,1998-03-10,Laughing Lumberjack Lager,40.0,14.0,560.0,March,1998
BONAP,Bon app',Marseille,France,10940,1998-03-11,Uncle Bob's Organic Dried Pears,8.0,30.0,240.0,March,1998
BONAP,Bon app',Marseille,France,10940,1998-03-11,Konbu,20.0,6.0,120.0,March,1998
SAVEA,Save-a-lot Markets,Boise,Usa,10941,1998-03-11,Gorgonzola Telino,44.0,12.5,550.0,March,1998
SAVEA,Save-a-lot Markets,Boise,Usa,10941,1998-03-11,Tarte au sucre,30.0,49.3,1479.0,March,1998
SAVEA,Save-a-lot Markets,Boise,Usa,10941,1998-03-11,Scottish Longbreads,80.0,12.5,1000.0,March,1998
SAVEA,Save-a-lot Markets,Boise,Usa,10941,1998-03-11,Mozzarella di Giovanni,50.0,34.8,1740.0,March,1998
REGGC,Reggiani Caseifici,Reggio Emilia,Italy,10942,1998-03-11,Maxilaku,28.0,20.0,560.0,March,1998
BSBEV,B's Beverages,London,Uk,10943,1998-03-11,Konbu,15.0,6.0,90.0,March,1998
BSBEV,B's Beverages,London,Uk,10943,1998-03-11,Gustaf's Knäckebröd,21.0,21.0,441.0,March,1998
BSBEV,B's Beverages,London,Uk,10943,1998-03-11,Spegesild,15.0,12.0,180.0,March,1998
BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,10944,1998-03-12,Queso Cabrales,5.0,21.0,105.0,March,1998
BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,10944,1998-03-12,Gula Malacca,18.0,19.45,350.1,March,1998
BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,10944,1998-03-12,Gnocchi di nonna Alice,18.0,38.0,684.0,March,1998
MORGK,Morgenstern Gesundkost,Leipzig,Germany,10945,1998-03-12,Konbu,20.0,6.0,120.0,March,1998
MORGK,Morgenstern Gesundkost,Leipzig,Germany,10945,1998-03-12,Gorgonzola Telino,10.0,12.5,125.0,March,1998
VAFFE,Vaffeljernet,Arhus,Denmark,10946,1998-03-12,Ikura,25.0,31.0,775.0,March,1998
VAFFE,Vaffeljernet,Arhus,Denmark,10946,1998-03-12,Guaraná Fantástica,25.0,4.5,112.5,March,1998
VAFFE,Vaffeljernet,Arhus,Denmark,10946,1998-03-12,Original Frankfurter grüne Soße,40.0,13.0,520.0,March,1998
BSBEV,B's Beverages,London,Uk,10947,1998-03-13,Raclette Courdavault,4.0,55.0,220.0,March,1998
GODOS,Godos Cocina Típica,Sevilla,Spain,10948,1998-03-13,Valkoinen suklaa,9.0,16.25,146.25,March,1998
GODOS,Godos Cocina Típica,Sevilla,Spain,10948,1998-03-13,Manjimup Dried Apples,40.0,53.0,2120.0,March,1998
GODOS,Godos Cocina Típica,Sevilla,Spain,10948,1998-03-13,Pâté chinois,4.0,24.0,96.0,March,1998
BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,10949,1998-03-13,Grandma's Boysenberry Spread,12.0,25.0,300.0,March,1998
BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,10949,1998-03-13,Ikura,30.0,31.0,930.0,March,1998
BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,10949,1998-03-13,Alice Mutton,6.0,39.0,234.0,March,1998
BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,10949,1998-03-13,Tarte au sucre,60.0,49.3,2958.0,March,1998
MAGAA,Magazzini Alimentari Riuniti,Bergamo,Italy,10950,1998-03-16,Chef Anton's Cajun Seasoning,5.0,22.0,110.0,March,1998
RICSU,Richter Supermarkt,Geneve,Switzerland,10951,1998-03-16,Geitost,15.0,2.5,37.5,March,1998
RICSU,Richter Supermarkt,Geneve,Switzerland,10951,1998-03-16,Jack's New England Clam Chowder,6.0,9.65,57.9,March,1998
RICSU,Richter Supermarkt,Geneve,Switzerland,10951,1998-03-16,Rhönbräu Klosterbier,50.0,7.75,387.5,March,1998
ALFKI,Alfreds Futterkiste,Berlin,Germany,10952,1998-03-16,Grandma's Boysenberry Spread,16.0,25.0,400.0,March,1998
ALFKI,Alfreds Futterkiste,Berlin,Germany,10952,1998-03-16,Rössle Sauerkraut,2.0,45.6,91.2,March,1998
AROUT,Around the Horn,London,Uk,10953,1998-03-16,Sir Rodney's Marmalade,50.0,81.0,4050.0,March,1998
AROUT,Around the Horn,London,Uk,10953,1998-03-16,Gorgonzola Telino,50.0,12.5,625.0,March,1998
LINOD,LINO-Delicateses,I. De Margarita,Venezuela,10954,1998-03-17,Pavlova,28.0,17.45,488.6,March,1998
LINOD,LINO-Delicateses,I. De Margarita,Venezuela,10954,1998-03-17,Gorgonzola Telino,25.0,12.5,312.5,March,1998
LINOD,LINO-Delicateses,I. De Margarita,Venezuela,10954,1998-03-17,Rogede sild,30.0,9.5,285.0,March,1998
LINOD,LINO-Delicateses,I. De Margarita,Venezuela,10954,1998-03-17,Camembert Pierrot,24.0,34.0,816.0,March,1998
FOLKO,Folk och fä HB,Bräcke,Sweden,10955,1998-03-17,Rhönbräu Klosterbier,12.0,7.75,93.0,March,1998
BLAUS,Blauer See Delikatessen,Mannheim,Germany,10956,1998-03-17,Sir Rodney's Scones,12.0,10.0,120.0,March,1998
BLAUS,Blauer See Delikatessen,Mannheim,Germany,10956,1998-03-17,Zaanse koeken,14.0,9.5,133.0,March,1998
BLAUS,Blauer See Delikatessen,Mannheim,Germany,10956,1998-03-17,Manjimup Dried Apples,8.0,53.0,424.0,March,1998
HILAA,HILARION-Abastos,San Cristóbal,Venezuela,10957,1998-03-18,Nord-Ost Matjeshering,30.0,25.89,776.7,March,1998
HILAA,HILARION-Abastos,San Cristóbal,Venezuela,10957,1998-03-18,Steeleye Stout,40.0,18.0,720.0,March,1998
HILAA,HILARION-Abastos,San Cristóbal,Venezuela,10957,1998-03-18,Wimmers gute Semmelknödel,8.0,33.25,266.0,March,1998
OCEAN,Océano Atlántico Ltda.,Buenos Aires,Argentina,10958,1998-03-18,Chef Anton's Gumbo Mix,20.0,21.35,427.0,March,1998
OCEAN,Océano Atlántico Ltda.,Buenos Aires,Argentina,10958,1998-03-18,Uncle Bob's Organic Dried Pears,6.0,30.0,180.0,March,1998
OCEAN,Océano Atlántico Ltda.,Buenos Aires,Argentina,10958,1998-03-18,Mozzarella di Giovanni,5.0,34.8,174.0,March,1998
GOURL,Gourmet Lanchonetes,Campinas,Brazil,10959,1998-03-18,Rhönbräu Klosterbier,20.0,7.75,155.0,March,1998
HILAA,HILARION-Abastos,San Cristóbal,Venezuela,10960,1998-03-19,Guaraná Fantástica,10.0,4.5,45.0,March,1998
HILAA,HILARION-Abastos,San Cristóbal,Venezuela,10960,1998-03-19,Jack's New England Clam Chowder,24.0,9.65,231.6,March,1998
QUEEN,Queen Cozinha,Sao Paulo,Brazil,10961,1998-03-19,Filo Mix,6.0,7.0,42.0,March,1998
QUEEN,Queen Cozinha,Sao Paulo,Brazil,10961,1998-03-19,Lakkalikööri,60.0,18.0,1080.0,March,1998
QUICK,QUICK-Stop,Cunewalde,Germany,10962,1998-03-19,Uncle Bob's Organic Dried Pears,45.0,30.0,1350.0,March,1998
QUICK,QUICK-Stop,Cunewalde,Germany,10962,1998-03-19,Konbu,77.0,6.0,462.0,March,1998
QUICK,QUICK-Stop,Cunewalde,Germany,10962,1998-03-19,Perth Pasties,20.0,32.8,656.0,March,1998
QUICK,QUICK-Stop,Cunewalde,Germany,10962,1998-03-19,Gudbrandsdalsost,9.0,36.0,324.0,March,1998
QUICK,QUICK-Stop,Cunewalde,Germany,10962,1998-03-19,Lakkalikööri,44.0,18.0,792.0,March,1998
FURIB,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,10963,1998-03-19,Camembert Pierrot,2.0,34.0,68.0,March,1998
SPECD,Spécialités du monde,Paris,France,10964,1998-03-20,Carnarvon Tigers,6.0,62.5,375.0,March,1998
SPECD,Spécialités du monde,Paris,France,10964,1998-03-20,Côte de Blaye,5.0,263.5,1317.5,March,1998
SPECD,Spécialités du monde,Paris,France,10964,1998-03-20,Gudbrandsdalsost,10.0,36.0,360.0,March,1998
OLDWO,Old World Delicatessen,Anchorage,Usa,10965,1998-03-20,Manjimup Dried Apples,16.0,53.0,848.0,March,1998
CHOPS,Chop-suey Chinese,Bern,Switzerland,10966,1998-03-20,Gravad lax,8.0,26.0,208.0,March,1998
CHOPS,Chop-suey Chinese,Bern,Switzerland,10966,1998-03-20,Gnocchi di nonna Alice,12.0,38.0,456.0,March,1998
CHOPS,Chop-suey Chinese,Bern,Switzerland,10966,1998-03-20,Tarte au sucre,12.0,49.3,591.6,March,1998
TOMSP,Toms Spezialitäten,Münster,Germany,10967,1998-03-23,Teatime Chocolate Biscuits,12.0,9.2,110.4,March,1998
TOMSP,Toms Spezialitäten,Münster,Germany,10967,1998-03-23,Maxilaku,40.0,20.0,800.0,March,1998
ERNSH,Ernst Handel,Graz,Austria,10968,1998-03-23,Queso Manchego La Pastora,30.0,38.0,1140.0,March,1998
ERNSH,Ernst Handel,Graz,Austria,10968,1998-03-23,Guaraná Fantástica,30.0,4.5,135.0,March,1998
ERNSH,Ernst Handel,Graz,Austria,10968,1998-03-23,Wimmers gute Semmelknödel,4.0,33.25,133.0,March,1998
COMMI,Comércio Mineiro,Sao Paulo,Brazil,10969,1998-03-23,Spegesild,9.0,12.0,108.0,March,1998
BOLID,Bólido Comidas preparadas,Madrid,Spain,10970,1998-03-24,Filo Mix,40.0,7.0,280.0,March,1998
FRANR,France restauration,Nantes,France,10971,1998-03-24,Thüringer Rostbratwurst,14.0,123.79,1733.06,March,1998
LACOR,La corne d'abondance,Versailles,France,10972,1998-03-24,Alice Mutton,6.0,39.0,234.0,March,1998
LACOR,La corne d'abondance,Versailles,France,10972,1998-03-24,Geitost,7.0,2.5,17.5,March,1998
LACOR,La corne d'abondance,Versailles,France,10973,1998-03-24,Gumbär Gummibärchen,5.0,31.23,156.15,March,1998
LACOR,La corne d'abondance,Versailles,France,10973,1998-03-24,Jack's New England Clam Chowder,6.0,9.65,57.9,March,1998
LACOR,La corne d'abondance,Versailles,France,10973,1998-03-24,Rhönbräu Klosterbier,10.0,7.75,77.5,March,1998
SPLIR,Split Rail Beer & Ale,Lander,Usa,10974,1998-03-25,Vegie-spread,10.0,43.9,439.0,March,1998
BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,10975,1998-03-25,Northwoods Cranberry Sauce,16.0,40.0,640.0,March,1998
BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,10975,1998-03-25,Rhönbräu Klosterbier,10.0,7.75,77.5,March,1998
HILAA,HILARION-Abastos,San Cristóbal,Venezuela,10976,1998-03-25,Rössle Sauerkraut,20.0,45.6,912.0,March,1998
FOLKO,Folk och fä HB,Bräcke,Sweden,10977,1998-03-26,Chartreuse verte,30.0,18.0,540.0,March,1998
FOLKO,Folk och fä HB,Bräcke,Sweden,10977,1998-03-26,Zaanse koeken,30.0,9.5,285.0,March,1998
FOLKO,Folk och fä HB,Bräcke,Sweden,10977,1998-03-26,Manjimup Dried Apples,10.0,53.0,530.0,March,1998
FOLKO,Folk och fä HB,Bräcke,Sweden,10977,1998-03-26,Vegie-spread,20.0,43.9,878.0,March,1998
MAISD,Maison Dewey,Bruxelles,Belgium,10978,1998-03-26,Northwoods Cranberry Sauce,20.0,40.0,800.0,March,1998
MAISD,Maison Dewey,Bruxelles,Belgium,10978,1998-03-26,Sir Rodney's Scones,40.0,10.0,400.0,March,1998
MAISD,Maison Dewey,Bruxelles,Belgium,10978,1998-03-26,Boston Crab Meat,10.0,18.4,184.0,March,1998
MAISD,Maison Dewey,Bruxelles,Belgium,10978,1998-03-26,Gula Malacca,6.0,19.45,116.7,March,1998
ERNSH,Ernst Handel,Graz,Austria,10979,1998-03-26,Uncle Bob's Organic Dried Pears,18.0,30.0,540.0,March,1998
