CustomerID;CompanyName;City;Country;OrderID;OrderDate;ProductName;Quantity;UnitPrice;TotalPrice
FRANK;Frankenversand;München;Germany;10859;1998-01-29 00:00:00.000;Guaraná Fantástica;40;4,50;180,00
FRANK;Frankenversand;München;Germany;10859;1998-01-29 00:00:00.000;Tourtiere;35;7,45;260,75
FRANK;Frankenversand;München;Germany;10859;1998-01-29 00:00:00.000;Wimmers gute Semmelknödel;30;33,25;997,50
FRANR;France restauration;Nantes;France;10860;1998-01-29 00:00:00.000;Manjimup Dried Apples;3;53,00;159,00
FRANR;France restauration;Nantes;France;10860;1998-01-29 00:00:00.000;Lakkalikööri;20;18,00;360,00
WHITC;White Clover Markets;Seattle;USA;10861;1998-01-30 00:00:00.000;Alice Mutton;42;39,00;1638,00
WHITC;White Clover Markets;Seattle;USA;10861;1998-01-30 00:00:00.000;Carnarvon Tigers;20;62,50;1250,00
WHITC;White Clover Markets;Seattle;USA;10861;1998-01-30 00:00:00.000;Sir Rodney's Scones;40;10,00;400,00
WHITC;White Clover Markets;Seattle;USA;10861;1998-01-30 00:00:00.000;Geitost;35;2,50;87,50
WHITC;White Clover Markets;Seattle;USA;10861;1998-01-30 00:00:00.000;Tarte au sucre;3;49,30;147,90
LEHMS;Lehmanns Marktstand;Frankfurt a.M.;Germany;10862;1998-01-30 00:00:00.000;Queso Cabrales;25;21,00;525,00
LEHMS;Lehmanns Marktstand;Frankfurt a.M.;Germany;10862;1998-01-30 00:00:00.000;Filo Mix;8;7,00;56,00
HILAA;HILARION-Abastos;San Cristóbal;Venezuela;10863;1998-02-02 00:00:00.000;Chai;20;18,00;360,00
HILAA;HILARION-Abastos;San Cristóbal;Venezuela;10863;1998-02-02 00:00:00.000;Escargots de Bourgogne;12;13,25;159,00
AROUT;Around the Horn;London;UK;10864;1998-02-02 00:00:00.000;Steeleye Stout;4;18,00;72,00
AROUT;Around the Horn;London;UK;10864;1998-02-02 00:00:00.000;Laughing Lumberjack Lager;15;14,00;210,00
QUICK;QUICK-Stop;Cunewalde;Germany;10865;1998-02-02 00:00:00.000;Côte de Blaye;60;263,50;15810,00
QUICK;QUICK-Stop;Cunewalde;Germany;10865;1998-02-02 00:00:00.000;Chartreuse verte;80;18,00;1440,00
BERGS;Berglunds snabbköp;Lulea;Sweden;10866;1998-02-03 00:00:00.000;Chang;21;19,00;399,00
BERGS;Berglunds snabbköp;Lulea;Sweden;10866;1998-02-03 00:00:00.000;Guaraná Fantástica;6;4,50;27,00
BERGS;Berglunds snabbköp;Lulea;Sweden;10866;1998-02-03 00:00:00.000;Nord-Ost Matjeshering;40;25,89;1035,60
LONEP;Lonesome Pine Restaurant;Portland;USA;10867;1998-02-03 00:00:00.000;Perth Pasties;3;32,80;98,40
QUEEN;Queen Cozinha;Sao Paulo;Brazil;10868;1998-02-04 00:00:00.000;Gumbär Gummibärchen;20;31,23;624,60
QUEEN;Queen Cozinha;Sao Paulo;Brazil;10868;1998-02-04 00:00:00.000;Steeleye Stout;30;18,00;540,00
QUEEN;Queen Cozinha;Sao Paulo;Brazil;10868;1998-02-04 00:00:00.000;Maxilaku;42;20,00;840,00
SEVES;Seven Seas Imports;London;UK;10869;1998-02-04 00:00:00.000;Chai;40;18,00;720,00
SEVES;Seven Seas Imports;London;UK;10869;1998-02-04 00:00:00.000;Queso Cabrales;10;21,00;210,00
SEVES;Seven Seas Imports;London;UK;10869;1998-02-04 00:00:00.000;Tunnbröd;50;9,00;450,00
SEVES;Seven Seas Imports;London;UK;10869;1998-02-04 00:00:00.000;Scottish Longbreads;20;12,50;250,00
WOLZA;Wolski  Zajazd;Warszawa;Poland;10870;1998-02-04 00:00:00.000;Steeleye Stout;3;18,00;54,00
WOLZA;Wolski  Zajazd;Warszawa;Poland;10870;1998-02-04 00:00:00.000;Manjimup Dried Apples;2;53,00;106,00
BONAP;Bon app';Marseille;France;10871;1998-02-05 00:00:00.000;Grandma's Boysenberry Spread;50;25,00;1250,00
BONAP;Bon app';Marseille;France;10871;1998-02-05 00:00:00.000;Pavlova;12;17,45;209,40
BONAP;Bon app';Marseille;France;10871;1998-02-05 00:00:00.000;Alice Mutton;16;39,00;624,00
GODOS;Godos Cocina Típica;Sevilla;Spain;10872;1998-02-05 00:00:00.000;Pâté chinois;10;24,00;240,00
GODOS;Godos Cocina Típica;Sevilla;Spain;10872;1998-02-05 00:00:00.000;Tarte au sucre;20;49,30;986,00
GODOS;Godos Cocina Típica;Sevilla;Spain;10872;1998-02-05 00:00:00.000;Wimmers gute Semmelknödel;15;33,25;498,75
GODOS;Godos Cocina Típica;Sevilla;Spain;10872;1998-02-05 00:00:00.000;Louisiana Fiery Hot Pepper Sauce;21;21,05;442,05
WILMK;Wilman Kala;Helsinki;Finland;10873;1998-02-06 00:00:00.000;Sir Rodney's Scones;20;10,00;200,00
WILMK;Wilman Kala;Helsinki;Finland;10873;1998-02-06 00:00:00.000;Rössle Sauerkraut;3;45,60;136,80
GODOS;Godos Cocina Típica;Sevilla;Spain;10874;1998-02-06 00:00:00.000;Ikura;10;31,00;310,00
BERGS;Berglunds snabbköp;Lulea;Sweden;10875;1998-02-06 00:00:00.000;Teatime Chocolate Biscuits;25;9,20;230,00
BERGS;Berglunds snabbköp;Lulea;Sweden;10875;1998-02-06 00:00:00.000;Zaanse koeken;21;9,50;199,50
BERGS;Berglunds snabbköp;Lulea;Sweden;10875;1998-02-06 00:00:00.000;Maxilaku;15;20,00;300,00
BONAP;Bon app';Marseille;France;10876;1998-02-09 00:00:00.000;Spegesild;21;12,00;252,00
BONAP;Bon app';Marseille;France;10876;1998-02-09 00:00:00.000;Wimmers gute Semmelknödel;20;33,25;665,00
RICAR;Ricardo Adocicados;Rio de Janeiro;Brazil;10877;1998-02-09 00:00:00.000;Pavlova;30;17,45;523,50
RICAR;Ricardo Adocicados;Rio de Janeiro;Brazil;10877;1998-02-09 00:00:00.000;Carnarvon Tigers;25;62,50;1562,50
QUICK;QUICK-Stop;Cunewalde;Germany;10878;1998-02-10 00:00:00.000;Sir Rodney's Marmalade;20;81,00;1620,00
WILMK;Wilman Kala;Helsinki;Finland;10879;1998-02-10 00:00:00.000;Boston Crab Meat;12;18,40;220,80
WILMK;Wilman Kala;Helsinki;Finland;10879;1998-02-10 00:00:00.000;Louisiana Fiery Hot Pepper Sauce;10;21,05;210,50
WILMK;Wilman Kala;Helsinki;Finland;10879;1998-02-10 00:00:00.000;Lakkalikööri;10;18,00;180,00
FOLKO;Folk och fä HB;Bräcke;Sweden;10880;1998-02-10 00:00:00.000;Tunnbröd;30;9,00;270,00
FOLKO;Folk och fä HB;Bräcke;Sweden;10880;1998-02-10 00:00:00.000;Sirop d'érable;30;28,50;855,00
FOLKO;Folk och fä HB;Bräcke;Sweden;10880;1998-02-10 00:00:00.000;Outback Lager;50;15,00;750,00
CACTU;Cactus Comidas para llevar;Buenos Aires;Argentina;10881;1998-02-11 00:00:00.000;Röd Kaviar;10;15,00;150,00
SAVEA;Save-a-lot Markets;Boise;USA;10882;1998-02-11 00:00:00.000;Singaporean Hokkien Fried Mee;25;14,00;350,00
SAVEA;Save-a-lot Markets;Boise;USA;10882;1998-02-11 00:00:00.000;Maxilaku;20;20,00;400,00
SAVEA;Save-a-lot Markets;Boise;USA;10882;1998-02-11 00:00:00.000;Tourtiere;32;7,45;238,40
LONEP;Lonesome Pine Restaurant;Portland;USA;10883;1998-02-12 00:00:00.000;Guaraná Fantástica;8;4,50;36,00
LETSS;Let's Stop N Shop;San Francisco;USA;10884;1998-02-12 00:00:00.000;Sir Rodney's Scones;40;10,00;400,00
LETSS;Let's Stop N Shop;San Francisco;USA;10884;1998-02-12 00:00:00.000;Gnocchi di nonna Alice;21;38,00;798,00
LETSS;Let's Stop N Shop;San Francisco;USA;10884;1998-02-12 00:00:00.000;Louisiana Fiery Hot Pepper Sauce;12;21,05;252,60
SUPRD;Supremes délices;Charleroi;Belgium;10885;1998-02-12 00:00:00.000;Chang;20;19,00;380,00
SUPRD;Supremes délices;Charleroi;Belgium;10885;1998-02-12 00:00:00.000;Guaraná Fantástica;12;4,50;54,00
SUPRD;Supremes délices;Charleroi;Belgium;10885;1998-02-12 00:00:00.000;Outback Lager;30;15,00;450,00
SUPRD;Supremes délices;Charleroi;Belgium;10885;1998-02-12 00:00:00.000;Original Frankfurter grüne Soße;25;13,00;325,00
HANAR;Hanari Carnes;Rio de Janeiro;Brazil;10886;1998-02-13 00:00:00.000;Ikura;70;31,00;2170,00
HANAR;Hanari Carnes;Rio de Janeiro;Brazil;10886;1998-02-13 00:00:00.000;Gorgonzola Telino;35;12,50;437,50
HANAR;Hanari Carnes;Rio de Janeiro;Brazil;10886;1998-02-13 00:00:00.000;Original Frankfurter grüne Soße;40;13,00;520,00
GALED;Galería del gastrónomo;Barcelona;Spain;10887;1998-02-13 00:00:00.000;NuNuCa Nuß-Nougat-Creme;5;14,00;70,00
GODOS;Godos Cocina Típica;Sevilla;Spain;10888;1998-02-16 00:00:00.000;Chang;20;19,00;380,00
GODOS;Godos Cocina Típica;Sevilla;Spain;10888;1998-02-16 00:00:00.000;Scottish Longbreads;18;12,50;225,00
RATTC;Rattlesnake Canyon Grocery;Albuquerque;USA;10889;1998-02-16 00:00:00.000;Queso Cabrales;40;21,00;840,00
RATTC;Rattlesnake Canyon Grocery;Albuquerque;USA;10889;1998-02-16 00:00:00.000;Côte de Blaye;40;263,50;10540,00
DUMON;Du monde entier;Nantes;France;10890;1998-02-16 00:00:00.000;Alice Mutton;15;39,00;585,00
DUMON;Du monde entier;Nantes;France;10890;1998-02-16 00:00:00.000;Sasquatch Ale;10;14,00;140,00
DUMON;Du monde entier;Nantes;France;10890;1998-02-16 00:00:00.000;Jack's New England Clam Chowder;14;9,65;135,10
LEHMS;Lehmanns Marktstand;Frankfurt a.M.;Germany;10891;1998-02-17 00:00:00.000;Nord-Ost Matjeshering;15;25,89;388,35
MAISD;Maison Dewey;Bruxelles;Belgium;10892;1998-02-17 00:00:00.000;Raclette Courdavault;40;55,00;2200,00
KOENE;Königlich Essen;Brandenburg;Germany;10893;1998-02-18 00:00:00.000;Northwoods Cranberry Sauce;30;40,00;1200,00
KOENE;Königlich Essen;Brandenburg;Germany;10893;1998-02-18 00:00:00.000;Guaraná Fantástica;10;4,50;45,00
KOENE;Königlich Essen;Brandenburg;Germany;10893;1998-02-18 00:00:00.000;Thüringer Rostbratwurst;24;123,79;2970,96
KOENE;Königlich Essen;Brandenburg;Germany;10893;1998-02-18 00:00:00.000;Nord-Ost Matjeshering;35;25,89;906,15
KOENE;Königlich Essen;Brandenburg;Germany;10893;1998-02-18 00:00:00.000;Inlagd Sill;20;19,00;380,00
SAVEA;Save-a-lot Markets;Boise;USA;10894;1998-02-18 00:00:00.000;Konbu;28;6,00;168,00
SAVEA;Save-a-lot Markets;Boise;USA;10894;1998-02-18 00:00:00.000;Gudbrandsdalsost;50;36,00;1800,00
SAVEA;Save-a-lot Markets;Boise;USA;10894;1998-02-18 00:00:00.000;Rhönbräu Klosterbier;120;7,75;930,00
ERNSH;Ernst Handel;Graz;Austria;10895;1998-02-18 00:00:00.000;Guaraná Fantástica;110;4,50;495,00
ERNSH;Ernst Handel;Graz;Austria;10895;1998-02-18 00:00:00.000;Chartreuse verte;45;18,00;810,00
ERNSH;Ernst Handel;Graz;Austria;10895;1998-02-18 00:00:00.000;Boston Crab Meat;91;18,40;1674,40
ERNSH;Ernst Handel;Graz;Austria;10895;1998-02-18 00:00:00.000;Camembert Pierrot;100;34,00;3400,00
MAISD;Maison Dewey;Bruxelles;Belgium;10896;1998-02-19 00:00:00.000;Rogede sild;15;9,50;142,50
MAISD;Maison Dewey;Bruxelles;Belgium;10896;1998-02-19 00:00:00.000;Gnocchi di nonna Alice;16;38,00;608,00
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10897;1998-02-19 00:00:00.000;Thüringer Rostbratwurst;80;123,79;9903,20
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10897;1998-02-19 00:00:00.000;Nord-Ost Matjeshering;36;25,89;932,04
OCEAN;Océano Atlántico Ltda.;Buenos Aires;Argentina;10898;1998-02-20 00:00:00.000;Konbu;5;6,00;30,00
LILAS;LILA-Supermercado;Barquisimeto;Venezuela;10899;1998-02-20 00:00:00.000;Chartreuse verte;8;18,00;144,00
WELLI;Wellington Importadora;Resende;Brazil;10900;1998-02-20 00:00:00.000;Outback Lager;3;15,00;45,00
HILAA;HILARION-Abastos;San Cristóbal;Venezuela;10901;1998-02-23 00:00:00.000;Jack's New England Clam Chowder;30;9,65;289,50
HILAA;HILARION-Abastos;San Cristóbal;Venezuela;10901;1998-02-23 00:00:00.000;Flotemysost;30;21,50;645,00
FOLKO;Folk och fä HB;Bräcke;Sweden;10902;1998-02-23 00:00:00.000;Pâté chinois;30;24,00;720,00
FOLKO;Folk och fä HB;Bräcke;Sweden;10902;1998-02-23 00:00:00.000;Tarte au sucre;6;49,30;295,80
HANAR;Hanari Carnes;Rio de Janeiro;Brazil;10903;1998-02-24 00:00:00.000;Konbu;40;6,00;240,00
HANAR;Hanari Carnes;Rio de Janeiro;Brazil;10903;1998-02-24 00:00:00.000;Louisiana Fiery Hot Pepper Sauce;21;21,05;442,05
HANAR;Hanari Carnes;Rio de Janeiro;Brazil;10903;1998-02-24 00:00:00.000;Scottish Longbreads;20;12,50;250,00
WHITC;White Clover Markets;Seattle;USA;10904;1998-02-24 00:00:00.000;Escargots de Bourgogne;15;13,25;198,75
WHITC;White Clover Markets;Seattle;USA;10904;1998-02-24 00:00:00.000;Tarte au sucre;35;49,30;1725,50
WELLI;Wellington Importadora;Resende;Brazil;10905;1998-02-24 00:00:00.000;Chai;20;18,00;360,00
WOLZA;Wolski  Zajazd;Warszawa;Poland;10906;1998-02-25 00:00:00.000;Sirop d'érable;15;28,50;427,50
SPECD;Spécialités du monde;Paris;France;10907;1998-02-25 00:00:00.000;Rhönbräu Klosterbier;14;7,75;108,50
REGGC;Reggiani Caseifici;Reggio Emilia;Italy;10908;1998-02-26 00:00:00.000;Uncle Bob's Organic Dried Pears;20;30,00;600,00
REGGC;Reggiani Caseifici;Reggio Emilia;Italy;10908;1998-02-26 00:00:00.000;Filo Mix;14;7,00;98,00
SANTG;Santé Gourmet;Stavern;Norway;10909;1998-02-26 00:00:00.000;Uncle Bob's Organic Dried Pears;12;30,00;360,00
SANTG;Santé Gourmet;Stavern;Norway;10909;1998-02-26 00:00:00.000;Pavlova;15;17,45;261,75
SANTG;Santé Gourmet;Stavern;Norway;10909;1998-02-26 00:00:00.000;Jack's New England Clam Chowder;5;9,65;48,25
WILMK;Wilman Kala;Helsinki;Finland;10910;1998-02-26 00:00:00.000;Teatime Chocolate Biscuits;12;9,20;110,40
WILMK;Wilman Kala;Helsinki;Finland;10910;1998-02-26 00:00:00.000;Maxilaku;10;20,00;200,00
WILMK;Wilman Kala;Helsinki;Finland;10910;1998-02-26 00:00:00.000;Sirop d'érable;5;28,50;142,50
GODOS;Godos Cocina Típica;Sevilla;Spain;10911;1998-02-26 00:00:00.000;Chai;10;18,00;180,00
GODOS;Godos Cocina Típica;Sevilla;Spain;10911;1998-02-26 00:00:00.000;Alice Mutton;12;39,00;468,00
GODOS;Godos Cocina Típica;Sevilla;Spain;10911;1998-02-26 00:00:00.000;Laughing Lumberjack Lager;15;14,00;210,00
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10912;1998-02-26 00:00:00.000;Queso Cabrales;40;21,00;840,00
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10912;1998-02-26 00:00:00.000;Thüringer Rostbratwurst;60;123,79;7427,40
QUEEN;Queen Cozinha;Sao Paulo;Brazil;10913;1998-02-26 00:00:00.000;Chef Anton's Cajun Seasoning;30;22,00;660,00
QUEEN;Queen Cozinha;Sao Paulo;Brazil;10913;1998-02-26 00:00:00.000;Geitost;40;2,50;100,00
QUEEN;Queen Cozinha;Sao Paulo;Brazil;10913;1998-02-26 00:00:00.000;Escargots de Bourgogne;15;13,25;198,75
QUEEN;Queen Cozinha;Sao Paulo;Brazil;10914;1998-02-27 00:00:00.000;Flotemysost;25;21,50;537,50
TORTU;Tortuga Restaurante;México D.F.;Mexico;10915;1998-02-27 00:00:00.000;Alice Mutton;10;39,00;390,00
TORTU;Tortuga Restaurante;México D.F.;Mexico;10915;1998-02-27 00:00:00.000;Geitost;30;2,50;75,00
TORTU;Tortuga Restaurante;México D.F.;Mexico;10915;1998-02-27 00:00:00.000;Tourtiere;10;7,45;74,50
RANCH;Rancho grande;Buenos Aires;Argentina;10916;1998-02-27 00:00:00.000;Pavlova;6;17,45;104,70
RANCH;Rancho grande;Buenos Aires;Argentina;10916;1998-02-27 00:00:00.000;Mascarpone Fabioli;6;32,00;192,00
RANCH;Rancho grande;Buenos Aires;Argentina;10916;1998-02-27 00:00:00.000;Ravioli Angelo;20;19,50;390,00
ROMEY;Romero y tomillo;Madrid;Spain;10917;1998-03-02 00:00:00.000;Nord-Ost Matjeshering;1;25,89;25,89
ROMEY;Romero y tomillo;Madrid;Spain;10917;1998-03-02 00:00:00.000;Camembert Pierrot;10;34,00;340,00
BOTTM;Bottom-Dollar Markets;Tsawassen;Canada;10918;1998-03-02 00:00:00.000;Chai;60;18,00;1080,00
BOTTM;Bottom-Dollar Markets;Tsawassen;Canada;10918;1998-03-02 00:00:00.000;Camembert Pierrot;25;34,00;850,00
LINOD;LINO-Delicateses;I. de Margarita;Venezuela;10919;1998-03-02 00:00:00.000;Pavlova;24;17,45;418,80
LINOD;LINO-Delicateses;I. de Margarita;Venezuela;10919;1998-03-02 00:00:00.000;NuNuCa Nuß-Nougat-Creme;24;14,00;336,00
LINOD;LINO-Delicateses;I. de Margarita;Venezuela;10919;1998-03-02 00:00:00.000;Boston Crab Meat;20;18,40;368,00
AROUT;Around the Horn;London;UK;10920;1998-03-03 00:00:00.000;Valkoinen suklaa;24;16,25;390,00
VAFFE;Vaffeljernet;Arhus;Denmark;10921;1998-03-03 00:00:00.000;Steeleye Stout;10;18,00;180,00
VAFFE;Vaffeljernet;Arhus;Denmark;10921;1998-03-03 00:00:00.000;Vegie-spread;40;43,90;1756,00
HANAR;Hanari Carnes;Rio de Janeiro;Brazil;10922;1998-03-03 00:00:00.000;Alice Mutton;15;39,00;585,00
HANAR;Hanari Carnes;Rio de Janeiro;Brazil;10922;1998-03-03 00:00:00.000;Guaraná Fantástica;35;4,50;157,50
LAMAI;La maison d'Asie;Toulouse;France;10923;1998-03-03 00:00:00.000;Singaporean Hokkien Fried Mee;10;14,00;140,00
LAMAI;La maison d'Asie;Toulouse;France;10923;1998-03-03 00:00:00.000;Ipoh Coffee;10;46,00;460,00
LAMAI;La maison d'Asie;Toulouse;France;10923;1998-03-03 00:00:00.000;Laughing Lumberjack Lager;24;14,00;336,00
BERGS;Berglunds snabbköp;Lulea;Sweden;10924;1998-03-04 00:00:00.000;Ikura;20;31,00;620,00
BERGS;Berglunds snabbköp;Lulea;Sweden;10924;1998-03-04 00:00:00.000;Rössle Sauerkraut;30;45,60;1368,00
BERGS;Berglunds snabbköp;Lulea;Sweden;10924;1998-03-04 00:00:00.000;Rhönbräu Klosterbier;6;7,75;46,50
HANAR;Hanari Carnes;Rio de Janeiro;Brazil;10925;1998-03-04 00:00:00.000;Inlagd Sill;25;19,00;475,00
HANAR;Hanari Carnes;Rio de Janeiro;Brazil;10925;1998-03-04 00:00:00.000;Filo Mix;12;7,00;84,00
ANATR;Ana Trujillo Emparedados y helados;México D.F.;Mexico;10926;1998-03-04 00:00:00.000;Queso Cabrales;2;21,00;42,00
ANATR;Ana Trujillo Emparedados y helados;México D.F.;Mexico;10926;1998-03-04 00:00:00.000;Konbu;10;6,00;60,00
ANATR;Ana Trujillo Emparedados y helados;México D.F.;Mexico;10926;1998-03-04 00:00:00.000;Teatime Chocolate Biscuits;7;9,20;64,40
ANATR;Ana Trujillo Emparedados y helados;México D.F.;Mexico;10926;1998-03-04 00:00:00.000;Mozzarella di Giovanni;10;34,80;348,00
LACOR;La corne d'abondance;Versailles;France;10927;1998-03-05 00:00:00.000;Sir Rodney's Marmalade;5;81,00;405,00
LACOR;La corne d'abondance;Versailles;France;10927;1998-03-05 00:00:00.000;Filo Mix;5;7,00;35,00
LACOR;La corne d'abondance;Versailles;France;10927;1998-03-05 00:00:00.000;Lakkalikööri;20;18,00;360,00
GALED;Galería del gastrónomo;Barcelona;Spain;10928;1998-03-05 00:00:00.000;Zaanse koeken;5;9,50;47,50
GALED;Galería del gastrónomo;Barcelona;Spain;10928;1998-03-05 00:00:00.000;Lakkalikööri;5;18,00;90,00
FRANK;Frankenversand;München;Germany;10929;1998-03-05 00:00:00.000;Sir Rodney's Scones;60;10,00;600,00
FRANK;Frankenversand;München;Germany;10929;1998-03-05 00:00:00.000;Rhönbräu Klosterbier;49;7,75;379,75
FRANK;Frankenversand;München;Germany;10929;1998-03-05 00:00:00.000;Original Frankfurter grüne Soße;15;13,00;195,00
SUPRD;Supremes délices;Charleroi;Belgium;10930;1998-03-06 00:00:00.000;Sir Rodney's Scones;36;10,00;360,00
SUPRD;Supremes délices;Charleroi;Belgium;10930;1998-03-06 00:00:00.000;Schoggi Schokolade;25;43,90;1097,50
SUPRD;Supremes délices;Charleroi;Belgium;10930;1998-03-06 00:00:00.000;Pâté chinois;25;24,00;600,00
SUPRD;Supremes délices;Charleroi;Belgium;10930;1998-03-06 00:00:00.000;Escargots de Bourgogne;30;13,25;397,50
RICSU;Richter Supermarkt;Geneve;Switzerland;10931;1998-03-06 00:00:00.000;Konbu;42;6,00;252,00
RICSU;Richter Supermarkt;Geneve;Switzerland;10931;1998-03-06 00:00:00.000;Ravioli Angelo;30;19,50;585,00
BONAP;Bon app';Marseille;France;10932;1998-03-06 00:00:00.000;Pavlova;30;17,45;523,50
BONAP;Bon app';Marseille;France;10932;1998-03-06 00:00:00.000;Tarte au sucre;14;49,30;690,20
BONAP;Bon app';Marseille;France;10932;1998-03-06 00:00:00.000;Mozzarella di Giovanni;16;34,80;556,80
BONAP;Bon app';Marseille;France;10932;1998-03-06 00:00:00.000;Rhönbräu Klosterbier;20;7,75;155,00
ISLAT;Island Trading;Cowes;UK;10933;1998-03-06 00:00:00.000;Perth Pasties;2;32,80;65,60
ISLAT;Island Trading;Cowes;UK;10933;1998-03-06 00:00:00.000;Sirop d'érable;30;28,50;855,00
LEHMS;Lehmanns Marktstand;Frankfurt a.M.;Germany;10934;1998-03-09 00:00:00.000;Grandma's Boysenberry Spread;20;25,00;500,00
WELLI;Wellington Importadora;Resende;Brazil;10935;1998-03-09 00:00:00.000;Chai;21;18,00;378,00
WELLI;Wellington Importadora;Resende;Brazil;10935;1998-03-09 00:00:00.000;Carnarvon Tigers;4;62,50;250,00
WELLI;Wellington Importadora;Resende;Brazil;10935;1998-03-09 00:00:00.000;Tunnbröd;8;9,00;72,00
GREAL;Great Lakes Food Market;Eugene;USA;10936;1998-03-09 00:00:00.000;Inlagd Sill;30;19,00;570,00
CACTU;Cactus Comidas para llevar;Buenos Aires;Argentina;10937;1998-03-10 00:00:00.000;Rössle Sauerkraut;8;45,60;364,80
CACTU;Cactus Comidas para llevar;Buenos Aires;Argentina;10937;1998-03-10 00:00:00.000;Sasquatch Ale;20;14,00;280,00
QUICK;QUICK-Stop;Cunewalde;Germany;10938;1998-03-10 00:00:00.000;Konbu;20;6,00;120,00
QUICK;QUICK-Stop;Cunewalde;Germany;10938;1998-03-10 00:00:00.000;Ipoh Coffee;24;46,00;1104,00
QUICK;QUICK-Stop;Cunewalde;Germany;10938;1998-03-10 00:00:00.000;Camembert Pierrot;49;34,00;1666,00
QUICK;QUICK-Stop;Cunewalde;Germany;10938;1998-03-10 00:00:00.000;Flotemysost;35;21,50;752,50
MAGAA;Magazzini Alimentari Riuniti;Bergamo;Italy;10939;1998-03-10 00:00:00.000;Chang;10;19,00;190,00
MAGAA;Magazzini Alimentari Riuniti;Bergamo;Italy;10939;1998-03-10 00:00:00.000;Laughing Lumberjack Lager;40;14,00;560,00
BONAP;Bon app';Marseille;France;10940;1998-03-11 00:00:00.000;Uncle Bob's Organic Dried Pears;8;30,00;240,00
BONAP;Bon app';Marseille;France;10940;1998-03-11 00:00:00.000;Konbu;20;6,00;120,00
SAVEA;Save-a-lot Markets;Boise;USA;10941;1998-03-11 00:00:00.000;Gorgonzola Telino;44;12,50;550,00
SAVEA;Save-a-lot Markets;Boise;USA;10941;1998-03-11 00:00:00.000;Tarte au sucre;30;49,30;1479,00
SAVEA;Save-a-lot Markets;Boise;USA;10941;1998-03-11 00:00:00.000;Scottish Longbreads;80;12,50;1000,00
SAVEA;Save-a-lot Markets;Boise;USA;10941;1998-03-11 00:00:00.000;Mozzarella di Giovanni;50;34,80;1740,00
REGGC;Reggiani Caseifici;Reggio Emilia;Italy;10942;1998-03-11 00:00:00.000;Maxilaku;28;20,00;560,00
BSBEV;B's Beverages;London;UK;10943;1998-03-11 00:00:00.000;Konbu;15;6,00;90,00
BSBEV;B's Beverages;London;UK;10943;1998-03-11 00:00:00.000;Gustaf's Knäckebröd;21;21,00;441,00
BSBEV;B's Beverages;London;UK;10943;1998-03-11 00:00:00.000;Spegesild;15;12,00;180,00
BOTTM;Bottom-Dollar Markets;Tsawassen;Canada;10944;1998-03-12 00:00:00.000;Queso Cabrales;5;21,00;105,00
BOTTM;Bottom-Dollar Markets;Tsawassen;Canada;10944;1998-03-12 00:00:00.000;Gula Malacca;18;19,45;350,10
BOTTM;Bottom-Dollar Markets;Tsawassen;Canada;10944;1998-03-12 00:00:00.000;Gnocchi di nonna Alice;18;38,00;684,00
MORGK;Morgenstern Gesundkost;Leipzig;Germany;10945;1998-03-12 00:00:00.000;Konbu;20;6,00;120,00
MORGK;Morgenstern Gesundkost;Leipzig;Germany;10945;1998-03-12 00:00:00.000;Gorgonzola Telino;10;12,50;125,00
VAFFE;Vaffeljernet;Arhus;Denmark;10946;1998-03-12 00:00:00.000;Ikura;25;31,00;775,00
VAFFE;Vaffeljernet;Arhus;Denmark;10946;1998-03-12 00:00:00.000;Guaraná Fantástica;25;4,50;112,50
VAFFE;Vaffeljernet;Arhus;Denmark;10946;1998-03-12 00:00:00.000;Original Frankfurter grüne Soße;40;13,00;520,00
BSBEV;B's Beverages;London;UK;10947;1998-03-13 00:00:00.000;Raclette Courdavault;4;55,00;220,00
GODOS;Godos Cocina Típica;Sevilla;Spain;10948;1998-03-13 00:00:00.000;Valkoinen suklaa;9;16,25;146,25
GODOS;Godos Cocina Típica;Sevilla;Spain;10948;1998-03-13 00:00:00.000;Manjimup Dried Apples;40;53,00;2120,00
GODOS;Godos Cocina Típica;Sevilla;Spain;10948;1998-03-13 00:00:00.000;Pâté chinois;4;24,00;96,00
BOTTM;Bottom-Dollar Markets;Tsawassen;Canada;10949;1998-03-13 00:00:00.000;Grandma's Boysenberry Spread;12;25,00;300,00
BOTTM;Bottom-Dollar Markets;Tsawassen;Canada;10949;1998-03-13 00:00:00.000;Ikura;30;31,00;930,00
BOTTM;Bottom-Dollar Markets;Tsawassen;Canada;10949;1998-03-13 00:00:00.000;Alice Mutton;6;39,00;234,00
BOTTM;Bottom-Dollar Markets;Tsawassen;Canada;10949;1998-03-13 00:00:00.000;Tarte au sucre;60;49,30;2958,00
MAGAA;Magazzini Alimentari Riuniti;Bergamo;Italy;10950;1998-03-16 00:00:00.000;Chef Anton's Cajun Seasoning;5;22,00;110,00
RICSU;Richter Supermarkt;Geneve;Switzerland;10951;1998-03-16 00:00:00.000;Geitost;15;2,50;37,50
RICSU;Richter Supermarkt;Geneve;Switzerland;10951;1998-03-16 00:00:00.000;Jack's New England Clam Chowder;6;9,65;57,90
